#,Address,Source,Scoreboard Dependencies,Live Registers,Warp Stall Sampling (All Samples),Instruction Category,Instructions Executed,Avg. Predicated-On Threads Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,cutlass3x_sm100_bstensorop_s256x128x64gemm_block_scaled_ue4m3xf4_ue4m3xf4_f32_f16_f16_256x128x256_0_tnn_align32_o_vs16_2sm_bias_f16_relu
3077,00007ffc 59939540,"      UPRMT UR39, UR38, 0x5410, UR39",0,48,,Uniform Datapath,,,,,,,,,,,
3078,00007ffc 59939550,"      UPRMT UR33, UR32, 0x5410, UR33",0,48,,Uniform Datapath,,,,,,,,,,,
3079,00007ffc 59939560,"      UMOV UR50, URZ",0,48,,Uniform Datapath,,,,,,,,,,,
3080,00007ffc 59939570,"      UMOV UR44, URZ",0,48,,Uniform Datapath,,,,,,,,,,,
3081,00007ffc 59939580,"      UMOV UR38, URZ",0,48,,Uniform Datapath,,,,,,,,,,,
3082,00007ffc 59939590,"      UMOV UR32, URZ",0,48,,Uniform Datapath,,,,,,,,,,,
3083,00007ffc 599395a0,"      LEA R0, R3, UR12, 0x3",0,49,,Integer,,,,,,,,,,,
3084,00007ffc 599395b0,"      SHF.L.U32 R2, R6, 0x1f, RZ",0,50,,Integer,,,,,,,,,,,
3085,00007ffc 599395c0,"      LEA R4, R3, UR12, 0x4",0,51,,Integer,,,,,,,,,,,
3086,00007ffc 599395d0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R0+URZ+0xb0], R2",0,51,,Load/Store,,,,,,,,,,,
3087,00007ffc 599395e0,@!P0  BRA 0x7ffc59941280,0,51,,Control,,,,,,,,,,,
3088,00007ffc 599395f0,"      LDS R4, [R4+0x128]",0,50,,Load/Store,,,,,,,,,,,
3089,00007ffc 59939600,"      IADD3 R0, PT, PT, R0, 0xc0, RZ",0,50,,Integer,,,,,,,,,,,
3090,00007ffc 59939610,      MEMBAR.ALL.CTA,0,50,,Load/Store,,,,,,,,,,,
3091,00007ffc 59939620,      FENCE.VIEW.ASYNC.S,0,50,,Load/Store,,,,,,,,,,,
3092,00007ffc 59939630,"      PRMT R0, RZ, 0x654, R0",0,50,,Movement,,,,,,,,,,,
3093,00007ffc 59939640,"      SYNCS.ARRIVE.TRANS64.RED.A1T0 RZ, [R0+URZ], RZ",0,50,,Load/Store,,,,,,,,,,,
3094,00007ffc 59939650,"      UISETP.NE.AND UP0, UPT, UR26, URZ, UPT",0,50,,Uniform Datapath,,,,,,,,,,,
3095,00007ffc 59939660,"      IADD3 R3, PT, PT, R3, 0x1, RZ",0,50,,Integer,,,,,,,,,,,
3096,00007ffc 59939670,"      BRA.U UP0, 0x7ffc59939bd0",0,50,,Control,,,,,,,,,,,
3097,00007ffc 59939680,"      PLOP3.LUT P0, PT, PT, PT, UP3, 0x80, 0x8",0,50,,Predicate,,,,,,,,,,,
3098,00007ffc 59939690,"      ULEA UR19, UR15, UR31, 0x7",0,50,,Uniform Datapath,,,,,,,,,,,
3099,00007ffc 599396a0,"      PLOP3.LUT P1, PT, PT, PT, PT, 0x80, 0x8",0,50,,Predicate,,,,,,,,,,,
3100,00007ffc 599396b0,"@UP3  ULEA UR27, UR14, UR12, 0x3",0,50,,Uniform Datapath,,,,,,,,,,,
3101,00007ffc 599396c0,"@P0   SHF.L.U32 R0, R5, 0x1f, RZ",0,50,,Integer,,,,,,,,,,,
3102,00007ffc 599396d0,"      ULEA UR18, UR15, UR12, 0x3",0,50,,Uniform Datapath,,,,,,,,,,,
3103,00007ffc 599396e0,"      SHF.L.U32 R2, R7, 0x1f, RZ",0,51,,Integer,,,,,,,,,,,
3104,00007ffc 599396f0,"@P0   SYNCS.PHASECHK.TRANS64.TRYWAIT P1, [UR27], R0",0,51,,Load/Store,,,,,,,,,,,
3105,00007ffc 59939700,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR18+0xe0], R2",0,51,,Load/Store,,,,,,,,,,,
3106,00007ffc 59939710,@!P0  BRA 0x7ffc599412d0,0,51,,Control,,,,,,,,,,,
3107,00007ffc 59939720,"      UMOV UR29, UR13",0,50,,Uniform Datapath,,,,,,,,,,,
3108,00007ffc 59939730,"      BRA.U !UP3, 0x7ffc59939b90",0,50,,Control,,,,,,,,,,,
3109,00007ffc 59939740,"      UIADD3 UR29, UPT, UPT, UR30, UR13, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3110,00007ffc 59939750,"      UPLOP3.LUT UP2, UPT, UPT, UPT, UPT, 0x40, 0x4",0,50,,Uniform Datapath,,,,,,,,,,,
3111,00007ffc 59939760,"      UMOV UR28, UR16",0,50,,Uniform Datapath,,,,,,,,,,,
3112,00007ffc 59939770,"      UMOV UR57, UR14",0,50,,Uniform Datapath,,,,,,,,,,,
3113,00007ffc 59939780,"      ULEA UR27, UR57, UR12, 0x3",0,50,,Uniform Datapath,,,,,,,,,,,
3114,00007ffc 59939790,@!P1  BRA 0x7ffc59941330,0,50,,Control,,,,,,,,,,,
3115,00007ffc 599397a0,"      UIADD3 UR14, UPT, UPT, UR57, 0x1, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3116,00007ffc 599397b0,"      UISETP.NE.AND UP0, UPT, UR28, 0x1, UPT",0,50,,Uniform Datapath,,,,,,,,,,,
3117,00007ffc 599397c0,"      UISETP.NE.AND UP1, UPT, UR14, 0x6, UPT",0,50,,Uniform Datapath,,,,,,,,,,,
3118,00007ffc 599397d0,"      USEL UR34, URZ, 0x1, UP1",0,50,,Uniform Datapath,,,,,,,,,,,
3119,00007ffc 599397e0,"      USEL UR14, UR14, URZ, UP1",0,50,,Uniform Datapath,,,,,,,,,,,
3120,00007ffc 599397f0,"      LOP3.LUT R5, R5, UR34, RZ, 0x3c, !PT",0,50,,Integer,,,,,,,,,,,
3121,00007ffc 59939800,"      PLOP3.LUT P0, PT, PT, PT, UP0, 0x80, 0x8",0,50,,Predicate,,,,,,,,,,,
3122,00007ffc 59939810,"@UP0  ULEA UR34, UR14, UR12, 0x3",0,50,,Uniform Datapath,,,,,,,,,,,
3123,00007ffc 59939820,"      PLOP3.LUT P1, PT, PT, PT, PT, 0x80, 0x8",0,50,,Predicate,,,,,,,,,,,
3124,00007ffc 59939830,"      UIADD3 UR13, UPT, UPT, UR13, 0x1, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3125,00007ffc 59939840,"@P0   SHF.L.U32 R0, R5, 0x1f, RZ",0,50,,Integer,,,,,,,,,,,
3126,00007ffc 59939850,"@P0   SYNCS.PHASECHK.TRANS64.TRYWAIT P1, [UR34], R0",0,50,,Load/Store,,,,,,,,,,,
3127,00007ffc 59939860,"      ULEA UR64, UR57, UR23, 0x7",0,50,,Uniform Datapath,,,,,,,,,,,
3128,00007ffc 59939870,"      ULEA UR56, UR57, UR24, 0x7",0,50,,Uniform Datapath,,,,,,,,,,,
3129,00007ffc 59939880,"      UIADD3 UR66, UPT, UPT, UR64, 0x20, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3130,00007ffc 59939890,"      UIADD3 UR68, UPT, UPT, UR64, 0x40, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3131,00007ffc 599398a0,"      UIADD3 UR70, UPT, UPT, UR64, 0x60, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3132,00007ffc 599398b0,"      ULEA UR54, UR57, UR17, 0x9",0,50,,Uniform Datapath,,,,,,,,,,,
3133,00007ffc 599398c0,"      ULEA UR52, UR57, UR22, 0xa",0,50,,Uniform Datapath,,,,,,,,,,,
3134,00007ffc 599398d0,"      UIADD3 UR58, UPT, UPT, UR56, 0x20, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3135,00007ffc 599398e0,"      UIADD3 UR60, UPT, UPT, UR56, 0x40, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3136,00007ffc 599398f0,"      UIADD3 UR62, UPT, UPT, UR56, 0x60, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3137,00007ffc 59939900,"      UIADD3 UR48, UPT, UPT, UR54, 0x2, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3138,00007ffc 59939910,"      UIADD3 UR46, UPT, UPT, UR52, 0x2, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3139,00007ffc 59939920,"      UIADD3 UR42, UPT, UPT, UR54, 0x4, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3140,00007ffc 59939930,"      UIADD3 UR40, UPT, UPT, UR52, 0x4, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3141,00007ffc 59939940,"      UIADD3 UR36, UPT, UPT, UR54, 0x6, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3142,00007ffc 59939950,"      UIADD3 UR34, UPT, UPT, UR52, 0x6, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3143,00007ffc 59939960,"      UIADD3 UR27, UPT, UPT, UR27, 0x30, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3144,00007ffc 59939970,"      UISETP.NE.AND UP0, UPT, UR13, UR29, UPT",0,50,,Uniform Datapath,,,,,,,,,,,
3145,00007ffc 59939980,"      UIADD3 UR28, UPT, UPT, UR28, -0x1, URZ",0,50,,Uniform Datapath,,,,,,,,,,,
3146,00007ffc 59939990,"      UMOV UR65, 0x4008",0,50,,Uniform Datapath,,,,,,,,,,,
3147,00007ffc 599399a0,"      UMOV UR67, 0x4008",0,50,,Uniform Datapath,,,,,,,,,,,
3148,00007ffc 599399b0,"      UTCCP.T.S.2CTA.4x32dp128bit tmem[UR31+0x100], gdesc[UR64]",0,50,,Tensor Core Memory,,,,,,,,,,,
3149,00007ffc 599399c0,"      UTCCP.T.S.2CTA.4x32dp128bit tmem[UR31+0x104], gdesc[UR66]",0,50,,Tensor Core Memory,,,,,,,,,,,
3150,00007ffc 599399d0,"      UMOV UR69, 0x4008",0,50,,Uniform Datapath,,,,,,,,,,,
3151,00007ffc 599399e0,"      UMOV UR71, 0x4008",0,50,,Uniform Datapath,,,,,,,,,,,
3152,00007ffc 599399f0,"      UTCCP.T.S.2CTA.4x32dp128bit tmem[UR31+0x108], gdesc[UR68]",0,50,,Tensor Core Memory,,,,,,,,,,,
3153,00007ffc 59939a00,"      UTCCP.T.S.2CTA.4x32dp128bit tmem[UR31+0x10c], gdesc[UR70]",0,50,,Tensor Core Memory,,,,,,,,,,,
3154,00007ffc 59939a10,"      UMOV UR57, 0x4008",0,50,,Uniform Datapath,,,,,,,,,,,
3155,00007ffc 59939a20,"      UMOV UR59, 0x4008",0,50,,Uniform Datapath,,,,,,,,,,,
3156,00007ffc 59939a30,"      UTCCP.T.S.2CTA.4x32dp128bit tmem[UR31+0x110], gdesc[UR56]",0,50,,Tensor Core Memory,,,,,,,,,,,
3157,00007ffc 59939a40,"      UTCCP.T.S.2CTA.4x32dp128bit tmem[UR31+0x114], gdesc[UR58]",0,50,,Tensor Core Memory,,,,,,,,,,,
3158,00007ffc 59939a50,"      UMOV UR61, 0x4008",0,50,,Uniform Datapath,,,,,,,,,,,
3159,00007ffc 59939a60,"      UMOV UR63, 0x4008",0,50,,Uniform Datapath,,,,,,,,,,,
3160,00007ffc 59939a70,"      UTCCP.T.S.2CTA.4x32dp128bit tmem[UR31+0x118], gdesc[UR60]",0,50,,Tensor Core Memory,,,,,,,,,,,
3161,00007ffc 59939a80,"      UTCCP.T.S.2CTA.4x32dp128bit tmem[UR31+0x11c], gdesc[UR62]",0,50,,Tensor Core Memory,,,,,,,,,,,
3162,00007ffc 59939a90,"      UMOV UR55, 0x40004040",0,50,,Uniform Datapath,,,,,,,,,,,
3163,00007ffc 59939aa0,"      UMOV UR53, 0x40004040",0,50,,Uniform Datapath,,,,,,,,,,,
3164,00007ffc 59939ab0,"      UMOV UR49, 0x40004040",0,50,,Uniform Datapath,,,,,,,,,,,
3165,00007ffc 59939ac0,"      UTCOMMA.2CTA.4X gdesc[UR52], gdesc[UR54], tmem[UR19], tmem[UR50], idesc[UR51], tmem, [UR10], UP2",0,50,,Tensor Core Memory,,,,,,,,,,,
3166,00007ffc 59939ad0,"      UPLOP3.LUT UP2, UPT, UPT, UPT, UPT, 0x80, 0x8",0,50,,Uniform Datapath,,,,,,,,,,,
3167,00007ffc 59939ae0,"      UMOV UR47, 0x40004040",0,50,,Uniform Datapath,,,,,,,,,,,
3168,00007ffc 59939af0,"      UMOV UR43, 0x40004040",0,50,,Uniform Datapath,,,,,,,,,,,
3169,00007ffc 59939b00,"      UTCOMMA.2CTA.4X gdesc[UR46], gdesc[UR48], tmem[UR19], tmem[UR44], idesc[UR45], tmem, [UR8], UPT",0,50,,Tensor Core Memory,,,,,,,,,,,
3170,00007ffc 59939b10,"      UMOV UR41, 0x40004040",0,50,,Uniform Datapath,,,,,,,,,,,
3171,00007ffc 59939b20,"      UMOV UR37, 0x40004040",0,50,,Uniform Datapath,,,,,,,,,,,
3172,00007ffc 59939b30,"      UMOV UR35, 0x40004040",0,50,,Uniform Datapath,,,,,,,,,,,
3173,00007ffc 59939b40,"      UTCOMMA.2CTA.4X gdesc[UR40], gdesc[UR42], tmem[UR19], tmem[UR38], idesc[UR39], tmem, [UR6], UPT",0,50,,Tensor Core Memory,,,,,,,,,,,
3174,00007ffc 59939b50,"      UTCOMMA.2CTA.4X gdesc[UR34], gdesc[UR36], tmem[UR19], tmem[UR32], idesc[UR33], tmem, [UR4], UPT",0,50,,Tensor Core Memory,,,,,,,,,,,
3175,00007ffc 59939b60,"      UTCBAR.2CTA.MULTICAST [UR27], URZ, UR21",0,50,,Tensor Core Memory,,,,,,,,,,,
3176,00007ffc 59939b70,"      UMOV UR57, UR14",0,50,,Uniform Datapath,,,,,,,,,,,
3177,00007ffc 59939b80,"      BRA.U UP0, 0x7ffc59939780",0,50,,Control,,,,,,,,,,,
3178,00007ffc 59939b90,"      UIADD3 UR18, UPT, UPT, UR18, 0xd0, URZ",0,49,,Uniform Datapath,,,,,,,,,,,
3179,00007ffc 59939ba0,"      UMOV UR13, UR29",0,49,,Uniform Datapath,,,,,,,,,,,
3180,00007ffc 59939bb0,"      UTCBAR.2CTA.MULTICAST [UR18], URZ, UR20",0,49,,Tensor Core Memory,,,,,,,,,,,
3181,00007ffc 59939bc0,      NOP,0,49,,Miscellaneous,,,,,,,,,,,
3182,00007ffc 59939bd0,"      LOP3.LUT R4, R4, 0x1, RZ, 0xc0, !PT",0,49,,Integer,,,,,,,,,,,
3183,00007ffc 59939be0,"      UIADD3 UR15, UPT, UPT, UR15, 0x1, URZ",0,49,,Uniform Datapath,,,,,,,,,,,
3184,00007ffc 59939bf0,"      ISETP.NE.AND P1, PT, R3, 0x2, PT",0,49,,Integer,,,,,,,,,,,
3185,00007ffc 59939c00,"      ISETP.NE.U32.AND P0, PT, R4, 0x1, PT",0,49,,Integer,,,,,,,,,,,
3186,00007ffc 59939c10,"      UISETP.NE.AND UP0, UPT, UR15, 0x2, UPT",0,48,,Uniform Datapath,,,,,,,,,,,
3187,00007ffc 59939c20,"      SEL R0, RZ, 0x1, P1",0,49,,Movement,,,,,,,,,,,
3188,00007ffc 59939c30,"      SEL R3, R3, RZ, P1",0,49,,Movement,,,,,,,,,,,
3189,00007ffc 59939c40,"      USEL UR18, URZ, 0x1, UP0",0,49,,Uniform Datapath,,,,,,,,,,,
3190,00007ffc 59939c50,"      LOP3.LUT R6, R6, R0, RZ, 0x3c, !PT",0,49,,Integer,,,,,,,,,,,
3191,00007ffc 59939c60,"      USEL UR15, UR15, URZ, UP0",0,48,,Uniform Datapath,,,,,,,,,,,
3192,00007ffc 59939c70,"      LOP3.LUT R7, R7, UR18, RZ, 0x3c, !PT",0,48,,Integer,,,,,,,,,,,
3193,00007ffc 59939c80,@!P0  BRA 0x7ffc599395a0,0,48,,Control,,,,,,,,,,,
3194,00007ffc 59939c90,"      S2UR UR4, SR_CgaCtaId",0,45,,Uniform Datapath,,,,,,,,,,,
3195,00007ffc 59939ca0,"      ELECT P0, URZ, PT",0,45,,Control,,,,,,,,,,,
3196,00007ffc 59939cb0,"      HFMA2 R0, -RZ, RZ, 0, 5.9604644775390625e-08",0,46,,Floating Point,,,,,,,,,,,
3197,00007ffc 59939cc0,"      UMOV UR5, 0x40",0,46,,Uniform Datapath,,,,,,,,,,,
3198,00007ffc 59939cd0,      UVIRTCOUNT.DEALLOC.SMPOOL 0x80,0,46,,Uniform Datapath,,,,,,,,,,,
3199,00007ffc 59939ce0,"      UISETP.NE.AND UP0, UPT, UR26, URZ, UPT",0,46,,Uniform Datapath,,,,,,,,,,,
3200,00007ffc 59939cf0,"      ULEA UR4, UR4, UR5, 0x18",0,46,,Uniform Datapath,,,,,,,,,,,
3201,00007ffc 59939d00,"@P0   STS.U8 [UR4+0x1c], R0",0,46,,Load/Store,,,,,,,,,,,
3202,00007ffc 59939d10,"      BRA.U UP0, 0x7ffc59939e80",0,45,,Control,,,,,,,,,,,
3203,00007ffc 59939d20,"      UIADD3 UR6, UPT, UPT, UR12, 0xe0, URZ",0,45,,Uniform Datapath,,,,,,,,,,,
3204,00007ffc 59939d30,"      SHF.L.U32 R2, R7, 0x1f, RZ",0,46,,Integer,,,,,,,,,,,
3205,00007ffc 59939d40,"      ULEA UR5, UR15, UR6, 0x3",0,46,,Uniform Datapath,,,,,,,,,,,
3206,00007ffc 59939d50,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR5], R2",0,46,,Load/Store,,,,,,,,,,,
3207,00007ffc 59939d60,@!P0  BRA 0x7ffc599413a0,0,46,,Control,,,,,,,,,,,
3208,00007ffc 59939d70,"      UIADD3 UR7, UPT, UPT, UR15, 0x1, URZ",0,45,,Uniform Datapath,,,,,,,,,,,
3209,00007ffc 59939d80,"      UISETP.NE.AND UP1, UPT, UR7, 0x2, UPT",0,45,,Uniform Datapath,,,,,,,,,,,
3210,00007ffc 59939d90,"      USEL UR5, URZ, 0x1, UP1",0,45,,Uniform Datapath,,,,,,,,,,,
3211,00007ffc 59939da0,"      USEL UR7, UR7, URZ, UP1",0,45,,Uniform Datapath,,,,,,,,,,,
3212,00007ffc 59939db0,"      ULEA UR7, UR7, UR6, 0x3",0,45,,Uniform Datapath,,,,,,,,,,,
3213,00007ffc 59939dc0,"      LOP3.LUT R2, R7, UR5, RZ, 0x3c, !PT",0,46,,Integer,,,,,,,,,,,
3214,00007ffc 59939dd0,"      SHF.L.U32 R2, R2, 0x1f, RZ",0,45,,Integer,,,,,,,,,,,
3215,00007ffc 59939de0,"      IMAD.U32 R0, RZ, RZ, UR7",0,46,,Integer,,,,,,,,,,,
3216,00007ffc 59939df0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R0+URZ], R2",0,46,,Load/Store,,,,,,,,,,,
3217,00007ffc 59939e00,@!P0  NANOSLEEP.SYNCS 0x989680,0,46,,Control,,,,,,,,,,,
3218,00007ffc 59939e10,"@!P0  SYNCS.PHASECHK.TRANS64 P0, [R0+URZ], R2",0,46,,Load/Store,,,,,,,,,,,
3219,00007ffc 59939e20,@P0   BRA 0x7ffc59939eb0,0,46,,Control,,,,,,,,,,,
3220,00007ffc 59939e30,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R0+URZ], R2",0,46,,Load/Store,,,,,,,,,,,
3221,00007ffc 59939e40,@!P0  NANOSLEEP.SYNCS 0x989680,0,46,,Control,,,,,,,,,,,
3222,00007ffc 59939e50,"@!P0  SYNCS.PHASECHK.TRANS64 P0, [R0+URZ], R2",0,46,,Load/Store,,,,,,,,,,,
3223,00007ffc 59939e60,@!P0  BRA 0x7ffc59939e30,0,46,,Control,,,,,,,,,,,
3224,00007ffc 59939e70,      BRA 0x7ffc59939eb0,0,44,,Control,,,,,,,,,,,
3225,00007ffc 59939e80,"      UIADD3 UR5, UPT, UPT, UR12, 0x110, URZ",0,44,,Uniform Datapath,,,,,,,,,,,
3226,00007ffc 59939e90,"      UPRMT UR5, UR25, 0x654, UR5",0,44,,Uniform Datapath,,,,,,,,,,,
3227,00007ffc 59939ea0,"      SYNCS.ARRIVE.TRANS64.RED.A1T0 RZ, [UR5], RZ",0,44,,Load/Store,,,,,,,,,,,
3228,00007ffc 59939eb0,"      SHF.L.U32 R2, RZ, 0x1f, RZ",0,45,,Integer,,,,,,,,,,,
3229,00007ffc 59939ec0,"      UIADD3 UR5, UPT, UPT, UR12, 0x110, URZ",0,45,,Uniform Datapath,,,,,,,,,,,
3230,00007ffc 59939ed0,"      PLOP3.LUT P0, PT, PT, PT, UP0, 0x80, 0x8",0,45,,Predicate,,,,,,,,,,,
3231,00007ffc 59939ee0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P1, [UR12+0x110], R2",0,45,,Load/Store,,,,,,,,,,,
3232,00007ffc 59939ef0,@!P1  BRA 0x7ffc59941400,0,45,,Control,,,,,,,,,,,
3233,00007ffc 59939f00,"@!UP0 UPRMT UR5, UR25, 0x654, UR5",0,44,,Uniform Datapath,,,,,,,,,,,
3234,00007ffc 59939f10,"      ULOP3.LUT UR6, UR31, 0xffff, URZ, 0xc0, !UPT",0,44,,Uniform Datapath,,,,,,,,,,,
3235,00007ffc 59939f20,"      UMOV UR8, 0xffff",0,44,,Uniform Datapath,,,,,,,,,,,
3236,00007ffc 59939f30,"      USHF.R.U32.HI UR6, URZ, 0x5, UR6",0,44,,Uniform Datapath,,,,,,,,,,,
3237,00007ffc 59939f40,"@!P0  SYNCS.ARRIVE.TRANS64.RED.A1T0 RZ, [UR5], RZ",0,44,,Load/Store,,,,,,,,,,,
3238,00007ffc 59939f50,      NOP,0,44,,Miscellaneous,,,,,,,,,,,
3239,00007ffc 59939f60,"      LDS R0, [UR4+0x14]",0,45,,Load/Store,,,,,,,,,,,
3240,00007ffc 59939f70,"      USHF.L.U32 UR8, UR8, UR6, URZ",0,45,,Uniform Datapath,,,,,,,,,,,
3241,00007ffc 59939f80,"      UMOV UR5, 0x1",0,45,,Uniform Datapath,,,,,,,,,,,
3242,00007ffc 59939f90,"      USHF.L.U32 UR5, UR5, UR6, URZ",0,45,,Uniform Datapath,,,,,,,,,,,
3243,00007ffc 59939fa0,"      LOP3.LUT R0, R0, UR8, RZ, 0xc0, !PT",0,45,,Integer,,,,,,,,,,,
3244,00007ffc 59939fb0,"      ISETP.NE.AND P0, PT, R0, UR8, PT",0,45,,Integer,,,,,,,,,,,
3245,00007ffc 59939fc0,@P0   BRA 0x7ffc5993a130,0,45,,Control,,,,,,,,,,,
3246,00007ffc 59939fd0,"      LDS R0, [UR4+0x18]",0,45,,Load/Store,,,,,,,,,,,
3247,00007ffc 59939fe0,"      LOP3.LUT R0, R0, UR5, RZ, 0xc0, !PT",0,45,,Integer,,,,,,,,,,,
3248,00007ffc 59939ff0,"      ISETP.NE.AND P0, PT, R0, UR5, PT",0,45,,Integer,,,,,,,,,,,
3249,00007ffc 5993a000,@P0   BRA 0x7ffc5993a100,0,45,,Control,,,,,,,,,,,
3250,00007ffc 5993a010,"      S2R R2, SR_LANEID",0,2,,Miscellaneous,,,,,,,,,,,
3251,00007ffc 5993a020,"      ULOP3.LUT UR8, URZ, UR8, URZ, 0x33, !UPT",0,2,,Uniform Datapath,,,,,,,,,,,
3252,00007ffc 5993a030,"      VOTEU.ANY UR7, UPT, PT",0,2,,Uniform Datapath,,,,,,,,,,,
3253,00007ffc 5993a040,"      UFLO.U32 UR7, UR7",0,2,,Uniform Datapath,,,,,,,,,,,
3254,00007ffc 5993a050,"      IMAD.U32 R0, RZ, RZ, UR8",0,3,,Integer,,,,,,,,,,,
3255,00007ffc 5993a060,"      REDUX UR6, R0",0,3,,Uniform Datapath,,,,,,,,,,,
3256,00007ffc 5993a070,"      UTCATOMSWS.AND URZ, UR8",0,2,,Tensor Core Memory,,,,,,,,,,,
3257,00007ffc 5993a080,"      ISETP.EQ.U32.AND P0, PT, R2, UR7, PT",0,2,,Integer,,,,,,,,,,,
3258,00007ffc 5993a090,"      LOP3.LUT R0, RZ, UR5, RZ, 0x33, !PT",0,2,,Integer,,,,,,,,,,,
3259,00007ffc 5993a0a0,"      MOV R2, UR6",0,3,,Movement,,,,,,,,,,,
3260,00007ffc 5993a0b0,"      REDUX UR5, R0",0,3,,Uniform Datapath,,,,,,,,,,,
3261,00007ffc 5993a0c0,"@P0   ATOMS.AND RZ, [UR4+0x14], R2",0,2,,Load/Store,,,,,,,,,,,
3262,00007ffc 5993a0d0,"      IMAD.U32 R0, RZ, RZ, UR5",0,2,,Integer,,,,,,,,,,,
3263,00007ffc 5993a0e0,"@P0   ATOMS.AND RZ, [UR4+0x18], R0",0,2,,Load/Store,,,,,,,,,,,
3264,00007ffc 5993a0f0,      BRA 0x7ffc5993a150,0,1,,Control,,,,,,,,,,,
3265,00007ffc 5993a100,"      MOV R2, 0xcc20",0,46,,Movement,,,,,,,,,,,
3266,00007ffc 5993a110,      CALL.REL.NOINC 0x7ffc59942050,0,87,,Control,,,,,,,,,,,
3267,00007ffc 5993a120,      BRA 0x7ffc5993a150,0,1,,Control,,,,,,,,,,,
3268,00007ffc 5993a130,"      MOV R2, 0xcc50",0,46,,Movement,,,,,,,,,,,
3269,00007ffc 5993a140,      CALL.REL.NOINC 0x7ffc599420b0,0,87,,Control,,,,,,,,,,,
3270,00007ffc 5993a150,      NOP,0,1,,Miscellaneous,,,,,,,,,,,
3271,00007ffc 5993a160,      EXIT,0,1,,Control,,,,,,,,,,,
3272,00007ffc 5993a170,"      UISETP.NE.OR UP0, UPT, UR17, 0x3, UP6",0,13,,Uniform Datapath,,,,,,,,,,,
3273,00007ffc 5993a180,"      BRA.U UP0, 0x7ffc5993af40",0,13,,Control,,,,,,,,,,,
3274,00007ffc 5993a190,"      LDCU UR34, c[0x0][0x370]",0,2,,Uniform Datapath,,,,,,,,,,,
3275,00007ffc 5993a1a0,"      LDC.64 R10, c[0x0][0x348]",0,4,,Load/Store,,,,,,,,,,,
3276,00007ffc 5993a1b0,"      HFMA2 R8, -RZ, RZ, 0, 5.9604644775390625e-08",0,5,,Floating Point,,,,,,,,,,,
3277,00007ffc 5993a1c0,"      CS2R R2, SRZ",0,7,,Miscellaneous,,,,,,,,,,,
3278,00007ffc 5993a1d0,"      LDCU UR35, c[0x0][0x374]",0,7,,Uniform Datapath,,,,,,,,,,,
3279,00007ffc 5993a1e0,"      UISETP.NE.U32.AND UP0, UPT, UR14, URZ, UPT",0,7,,Uniform Datapath,,,,,,,,,,,
3280,00007ffc 5993a1f0,"      UISETP.GE.AND UP6, UPT, UR4, 0x1, UPT",0,7,,Uniform Datapath,,,,,,,,,,,
3281,00007ffc 5993a200,"      UISETP.NE.AND.EX UP3, UPT, UR15, URZ, UPT, UP0",0,7,,Uniform Datapath,,,,,,,,,,,
3282,00007ffc 5993a210,"      UISETP.NE.AND UP0, UPT, UR17, 0x2, UPT",0,7,,Uniform Datapath,,,,,,,,,,,
3283,00007ffc 5993a220,"      UISETP.NE.AND UP2, UPT, UR6, 0x1, UPT",0,7,,Uniform Datapath,,,,,,,,,,,
3284,00007ffc 5993a230,"      UIMAD.WIDE.U32 UR8, UR34, UR40, URZ",0,7,,Uniform Datapath,,,,,,,,,,,
3285,00007ffc 5993a240,"      UIADD3 UR37, UPT, UPT, UR31, 0x78, URZ",0,7,,Uniform Datapath,,,,,,,,,,,
3286,00007ffc 5993a250,"      UIMAD.WIDE.U32 UR10, UR35, UR43, URZ",0,7,,Uniform Datapath,,,,,,,,,,,
3287,00007ffc 5993a260,"      UIADD3 UR44, UPT, UPT, UR31, 0x60, URZ",0,7,,Uniform Datapath,,,,,,,,,,,
